time_ns,voltage_mV
1.014784000000000000e+07,3.662221137119663350e-01
1.015040000000000000e+07,3.662221137119663350e-01
1.015296000000000000e+07,3.662221137119663350e-01
1.015552000000000000e+07,1.777397991882076478e-01
1.015808000000000000e+07,3.662221137119663350e-01
1.016064000000000000e+07,3.662221137119663350e-01
1.016320000000000000e+07,3.662221137119663350e-01
1.016576000000000000e+07,3.662221137119663350e-01
1.016832000000000000e+07,1.777397991882076478e-01
1.017088000000000000e+07,3.662221137119663350e-01
1.017344000000000000e+07,1.777397991882076478e-01
1.017600000000000000e+07,1.777397991882076478e-01
1.017856000000000000e+07,3.662221137119663350e-01
1.018112000000000000e+07,1.777397991882076478e-01
1.018368000000000000e+07,5.547044282357249667e-01
1.018624000000000000e+07,3.662221137119663350e-01
1.018880000000000000e+07,3.662221137119663350e-01
1.019136000000000000e+07,3.662221137119663350e-01
1.019392000000000000e+07,3.662221137119663350e-01
1.019648000000000000e+07,3.662221137119663350e-01
1.019904000000000000e+07,3.662221137119663350e-01
1.020160000000000000e+07,1.777397991882076478e-01
1.020416000000000000e+07,5.547044282357249667e-01
1.020672000000000000e+07,3.662221137119663350e-01
1.020928000000000000e+07,1.777397991882076478e-01
1.021184000000000000e+07,3.662221137119663350e-01
1.021440000000000000e+07,3.662221137119663350e-01
1.021696000000000000e+07,3.662221137119663350e-01
1.021952000000000000e+07,3.662221137119663350e-01
1.022208000000000000e+07,1.777397991882076478e-01
1.022464000000000000e+07,1.777397991882076478e-01
1.022720000000000000e+07,3.662221137119663350e-01
1.022976000000000000e+07,3.662221137119663350e-01
1.023232000000000000e+07,3.662221137119663350e-01
1.023488000000000000e+07,1.777397991882076478e-01
1.023744000000000000e+07,3.662221137119663350e-01
1.024000000000000000e+07,3.662221137119663350e-01
1.024256000000000000e+07,3.662221137119663350e-01
1.024512000000000000e+07,3.662221137119663350e-01
1.024768000000000000e+07,3.662221137119663350e-01
1.025024000000000000e+07,1.777397991882076478e-01
1.025280000000000000e+07,1.777397991882076478e-01
1.025536000000000000e+07,3.662221137119663350e-01
1.025792000000000000e+07,3.662221137119663350e-01
1.026048000000000000e+07,3.662221137119663350e-01
1.026304000000000000e+07,1.777397991882076478e-01
1.026560000000000000e+07,3.662221137119663350e-01
1.026816000000000000e+07,3.662221137119663350e-01
1.027072000000000000e+07,3.662221137119663350e-01
1.027328000000000000e+07,1.777397991882076478e-01
1.027584000000000000e+07,3.662221137119663350e-01
1.027840000000000000e+07,3.662221137119663350e-01
1.028096000000000000e+07,1.777397991882076478e-01
1.028352000000000000e+07,3.662221137119663350e-01
1.028608000000000000e+07,3.662221137119663350e-01
1.028864000000000000e+07,3.662221137119663350e-01
1.029120000000000000e+07,3.662221137119663350e-01
1.029376000000000000e+07,3.662221137119663350e-01
1.029632000000000000e+07,1.777397991882076478e-01
1.029888000000000000e+07,3.662221137119663350e-01
1.030144000000000000e+07,3.662221137119663350e-01
1.030400000000000000e+07,3.662221137119663350e-01
1.030656000000000000e+07,3.662221137119663350e-01
1.030912000000000000e+07,1.777397991882076478e-01
1.031168000000000000e+07,3.662221137119663350e-01
1.031424000000000000e+07,3.662221137119663350e-01
1.031680000000000000e+07,3.662221137119663350e-01
1.031936000000000000e+07,3.662221137119663350e-01
1.032192000000000000e+07,5.547044282357249667e-01
1.032448000000000000e+07,3.662221137119663350e-01
1.032704000000000000e+07,3.662221137119663350e-01
1.032960000000000000e+07,3.662221137119663350e-01
1.033216000000000000e+07,3.662221137119663350e-01
1.033472000000000000e+07,1.777397991882076478e-01
1.033728000000000000e+07,3.662221137119663350e-01
1.033984000000000000e+07,3.662221137119663350e-01
1.034240000000000000e+07,3.662221137119663350e-01
1.034496000000000000e+07,3.662221137119663350e-01
1.034752000000000000e+07,3.662221137119663350e-01
1.035008000000000000e+07,1.777397991882076478e-01
1.035264000000000000e+07,3.662221137119663350e-01
1.035520000000000000e+07,3.662221137119663350e-01
1.035776000000000000e+07,1.777397991882076478e-01
1.036032000000000000e+07,3.662221137119663350e-01
1.036288000000000000e+07,1.777397991882076478e-01
1.036544000000000000e+07,3.662221137119663350e-01
1.036800000000000000e+07,3.662221137119663350e-01
1.037056000000000000e+07,3.662221137119663350e-01
1.037312000000000000e+07,1.777397991882076478e-01
1.037568000000000000e+07,3.662221137119663350e-01
1.037824000000000000e+07,3.662221137119663350e-01
1.038080000000000000e+07,3.662221137119663350e-01
1.038336000000000000e+07,3.662221137119663350e-01
1.038592000000000000e+07,3.662221137119663350e-01
1.038848000000000000e+07,3.662221137119663350e-01
1.039104000000000000e+07,3.662221137119663350e-01
1.039360000000000000e+07,1.777397991882076478e-01
1.039616000000000000e+07,3.662221137119663350e-01
1.039872000000000000e+07,3.662221137119663350e-01
1.040128000000000000e+07,1.777397991882076478e-01
1.040384000000000000e+07,1.777397991882076478e-01
1.040640000000000000e+07,3.662221137119663350e-01
1.040896000000000000e+07,3.662221137119663350e-01
1.041152000000000000e+07,3.662221137119663350e-01
1.041408000000000000e+07,5.547044282357249667e-01
1.041664000000000000e+07,3.662221137119663350e-01
1.041920000000000000e+07,3.662221137119663350e-01
1.042176000000000000e+07,3.662221137119663350e-01
1.042432000000000000e+07,3.662221137119663350e-01
1.042688000000000000e+07,3.662221137119663350e-01
1.042944000000000000e+07,3.662221137119663350e-01
1.043200000000000000e+07,3.662221137119663350e-01
1.043456000000000000e+07,3.662221137119663350e-01
1.043712000000000000e+07,3.662221137119663350e-01
1.043968000000000000e+07,3.662221137119663350e-01
1.044224000000000000e+07,1.777397991882076478e-01
1.044480000000000000e+07,5.547044282357249667e-01
1.044736000000000000e+07,3.662221137119663350e-01
1.044992000000000000e+07,3.662221137119663350e-01
1.045248000000000000e+07,1.777397991882076478e-01
1.045504000000000000e+07,3.662221137119663350e-01
1.045760000000000000e+07,5.547044282357249667e-01
1.046016000000000000e+07,3.662221137119663350e-01
1.046272000000000000e+07,3.662221137119663350e-01
1.046528000000000000e+07,3.662221137119663350e-01
1.046784000000000000e+07,3.662221137119663350e-01
1.047040000000000000e+07,3.662221137119663350e-01
1.047296000000000000e+07,3.662221137119663350e-01
1.047552000000000000e+07,3.662221137119663350e-01
1.047808000000000000e+07,3.662221137119663350e-01
1.048064000000000000e+07,3.662221137119663350e-01
1.048320000000000000e+07,1.777397991882076478e-01
1.048576000000000000e+07,1.777397991882076478e-01
1.048832000000000000e+07,3.662221137119663350e-01
1.049088000000000000e+07,1.777397991882076478e-01
1.049344000000000000e+07,5.547044282357249667e-01
1.049600000000000000e+07,3.662221137119663350e-01
1.049856000000000000e+07,3.662221137119663350e-01
1.050112000000000000e+07,3.662221137119663350e-01
1.050368000000000000e+07,1.777397991882076478e-01
1.050624000000000000e+07,3.662221137119663350e-01
1.050880000000000000e+07,3.662221137119663350e-01
1.051136000000000000e+07,1.777397991882076478e-01
1.051392000000000000e+07,3.662221137119663350e-01
1.051648000000000000e+07,3.662221137119663350e-01
1.051904000000000000e+07,3.662221137119663350e-01
1.052160000000000000e+07,3.662221137119663350e-01
1.052416000000000000e+07,3.662221137119663350e-01
1.052672000000000000e+07,3.662221137119663350e-01
1.052928000000000000e+07,3.662221137119663350e-01
1.053184000000000000e+07,3.662221137119663350e-01
1.053440000000000000e+07,3.662221137119663350e-01
1.053696000000000000e+07,3.662221137119663350e-01
1.053952000000000000e+07,3.662221137119663350e-01
1.054208000000000000e+07,3.662221137119663350e-01
1.054464000000000000e+07,3.662221137119663350e-01
1.054720000000000000e+07,3.662221137119663350e-01
1.054976000000000000e+07,3.662221137119663350e-01
1.055232000000000000e+07,3.662221137119663350e-01
1.055488000000000000e+07,5.547044282357249667e-01
1.055744000000000000e+07,3.662221137119663350e-01
1.056000000000000000e+07,3.662221137119663350e-01
1.056256000000000000e+07,3.662221137119663350e-01
1.056512000000000000e+07,3.662221137119663350e-01
1.056768000000000000e+07,3.662221137119663350e-01
1.057024000000000000e+07,3.662221137119663350e-01
1.057280000000000000e+07,3.662221137119663350e-01
1.057536000000000000e+07,1.777397991882076478e-01
1.057792000000000000e+07,3.662221137119663350e-01
1.058048000000000000e+07,3.662221137119663350e-01
1.058304000000000000e+07,3.662221137119663350e-01
1.058560000000000000e+07,3.662221137119663350e-01
1.058816000000000000e+07,3.662221137119663350e-01
1.059072000000000000e+07,3.662221137119663350e-01
1.059328000000000000e+07,3.662221137119663350e-01
1.059584000000000000e+07,3.662221137119663350e-01
1.059840000000000000e+07,3.662221137119663350e-01
1.060096000000000000e+07,3.662221137119663350e-01
1.060352000000000000e+07,3.662221137119663350e-01
1.060608000000000000e+07,3.662221137119663350e-01
1.060864000000000000e+07,3.662221137119663350e-01
1.061120000000000000e+07,3.662221137119663350e-01
1.061376000000000000e+07,3.662221137119663350e-01
1.061632000000000000e+07,1.777397991882076478e-01
1.061888000000000000e+07,1.777397991882076478e-01
1.062144000000000000e+07,3.662221137119663350e-01
1.062400000000000000e+07,3.662221137119663350e-01
1.062656000000000000e+07,3.662221137119663350e-01
1.062912000000000000e+07,3.662221137119663350e-01
1.063168000000000000e+07,3.662221137119663350e-01
1.063424000000000000e+07,1.777397991882076478e-01
1.063680000000000000e+07,3.662221137119663350e-01
1.063936000000000000e+07,3.662221137119663350e-01
1.064192000000000000e+07,3.662221137119663350e-01
1.064448000000000000e+07,1.777397991882076478e-01
1.064704000000000000e+07,3.662221137119663350e-01
1.064960000000000000e+07,3.662221137119663350e-01
1.065216000000000000e+07,3.662221137119663350e-01
1.065472000000000000e+07,1.777397991882076478e-01
1.065728000000000000e+07,3.662221137119663350e-01
1.065984000000000000e+07,1.777397991882076478e-01
1.066240000000000000e+07,3.662221137119663350e-01
1.066496000000000000e+07,3.662221137119663350e-01
1.066752000000000000e+07,3.662221137119663350e-01
1.067008000000000000e+07,3.662221137119663350e-01
1.067264000000000000e+07,3.662221137119663350e-01
1.067520000000000000e+07,3.662221137119663350e-01
1.067776000000000000e+07,3.662221137119663350e-01
1.068032000000000000e+07,3.662221137119663350e-01
1.068288000000000000e+07,5.547044282357249667e-01
1.068544000000000000e+07,3.662221137119663350e-01
1.068800000000000000e+07,3.662221137119663350e-01
1.069056000000000000e+07,3.662221137119663350e-01
1.069312000000000000e+07,3.662221137119663350e-01
1.069568000000000000e+07,5.547044282357249667e-01
1.069824000000000000e+07,3.662221137119663350e-01
1.070080000000000000e+07,3.662221137119663350e-01
1.070336000000000000e+07,3.662221137119663350e-01
1.070592000000000000e+07,5.547044282357249667e-01
1.070848000000000000e+07,1.777397991882076478e-01
1.071104000000000000e+07,3.662221137119663350e-01
1.071360000000000000e+07,1.777397991882076478e-01
1.071616000000000000e+07,5.547044282357249667e-01
1.071872000000000000e+07,3.662221137119663350e-01
1.072128000000000000e+07,5.547044282357249667e-01
1.072384000000000000e+07,3.662221137119663350e-01
1.072640000000000000e+07,3.662221137119663350e-01
1.072896000000000000e+07,5.547044282357249667e-01
1.073152000000000000e+07,3.662221137119663350e-01
1.073408000000000000e+07,3.662221137119663350e-01
1.073664000000000000e+07,3.662221137119663350e-01
1.073920000000000000e+07,1.777397991882076478e-01
1.074176000000000000e+07,5.547044282357249667e-01
1.074432000000000000e+07,3.662221137119663350e-01
1.074688000000000000e+07,3.662221137119663350e-01
1.074944000000000000e+07,1.777397991882076478e-01
1.075200000000000000e+07,3.662221137119663350e-01
1.075456000000000000e+07,1.777397991882076478e-01
1.075712000000000000e+07,3.662221137119663350e-01
1.075968000000000000e+07,3.662221137119663350e-01
1.076224000000000000e+07,3.662221137119663350e-01
1.076480000000000000e+07,1.777397991882076478e-01
1.076736000000000000e+07,3.662221137119663350e-01
1.076992000000000000e+07,5.547044282357249667e-01
1.077248000000000000e+07,3.662221137119663350e-01
1.077504000000000000e+07,3.662221137119663350e-01
1.077760000000000000e+07,3.662221137119663350e-01
1.078016000000000000e+07,5.547044282357249667e-01
1.078272000000000000e+07,3.662221137119663350e-01
1.078528000000000000e+07,3.662221137119663350e-01
1.078784000000000000e+07,3.662221137119663350e-01
1.079040000000000000e+07,3.662221137119663350e-01
1.079296000000000000e+07,5.547044282357249667e-01
1.079552000000000000e+07,3.662221137119663350e-01
1.079808000000000000e+07,5.547044282357249667e-01
1.080064000000000000e+07,3.662221137119663350e-01
1.080320000000000000e+07,3.662221137119663350e-01
1.080576000000000000e+07,3.662221137119663350e-01
1.080832000000000000e+07,1.777397991882076478e-01
1.081088000000000000e+07,5.547044282357249667e-01
1.081344000000000000e+07,3.662221137119663350e-01
1.081600000000000000e+07,3.662221137119663350e-01
1.081856000000000000e+07,3.662221137119663350e-01
1.082112000000000000e+07,3.662221137119663350e-01
1.082368000000000000e+07,3.662221137119663350e-01
1.082624000000000000e+07,3.662221137119663350e-01
1.082880000000000000e+07,3.662221137119663350e-01
1.083136000000000000e+07,3.662221137119663350e-01
1.083392000000000000e+07,3.662221137119663350e-01
1.083648000000000000e+07,3.662221137119663350e-01
1.083904000000000000e+07,1.777397991882076478e-01
1.084160000000000000e+07,3.662221137119663350e-01
1.084416000000000000e+07,3.662221137119663350e-01
1.084672000000000000e+07,3.662221137119663350e-01
1.084928000000000000e+07,3.662221137119663350e-01
1.085184000000000000e+07,3.662221137119663350e-01
1.085440000000000000e+07,3.662221137119663350e-01
1.085696000000000000e+07,3.662221137119663350e-01
1.085952000000000000e+07,3.662221137119663350e-01
1.086208000000000000e+07,3.662221137119663350e-01
1.086464000000000000e+07,3.662221137119663350e-01
1.086720000000000000e+07,3.662221137119663350e-01
1.086976000000000000e+07,3.662221137119663350e-01
1.087232000000000000e+07,1.777397991882076478e-01
1.087488000000000000e+07,3.662221137119663350e-01
1.087744000000000000e+07,3.662221137119663350e-01
1.088000000000000000e+07,3.662221137119663350e-01
1.088256000000000000e+07,3.662221137119663350e-01
1.088512000000000000e+07,3.662221137119663350e-01
1.088768000000000000e+07,5.547044282357249667e-01
1.089024000000000000e+07,3.662221137119663350e-01
1.089280000000000000e+07,3.662221137119663350e-01
1.089536000000000000e+07,3.662221137119663350e-01
1.089792000000000000e+07,3.662221137119663350e-01
1.090048000000000000e+07,3.662221137119663350e-01
1.090304000000000000e+07,1.777397991882076478e-01
1.090560000000000000e+07,1.777397991882076478e-01
1.090816000000000000e+07,3.662221137119663350e-01
1.091072000000000000e+07,3.662221137119663350e-01
1.091328000000000000e+07,3.662221137119663350e-01
1.091584000000000000e+07,1.777397991882076478e-01
1.091840000000000000e+07,3.662221137119663350e-01
1.092096000000000000e+07,3.662221137119663350e-01
1.092352000000000000e+07,3.662221137119663350e-01
1.092608000000000000e+07,5.547044282357249667e-01
1.092864000000000000e+07,3.662221137119663350e-01
1.093120000000000000e+07,3.662221137119663350e-01
1.093376000000000000e+07,3.662221137119663350e-01
1.093632000000000000e+07,3.662221137119663350e-01
1.093888000000000000e+07,3.662221137119663350e-01
1.094144000000000000e+07,5.547044282357249667e-01
1.094400000000000000e+07,3.662221137119663350e-01
1.094656000000000000e+07,3.662221137119663350e-01
1.094912000000000000e+07,3.662221137119663350e-01
1.095168000000000000e+07,3.662221137119663350e-01
1.095424000000000000e+07,3.662221137119663350e-01
1.095680000000000000e+07,3.662221137119663350e-01
1.095936000000000000e+07,3.662221137119663350e-01
1.096192000000000000e+07,3.662221137119663350e-01
1.096448000000000000e+07,3.662221137119663350e-01
1.096704000000000000e+07,3.662221137119663350e-01
1.096960000000000000e+07,3.662221137119663350e-01
1.097216000000000000e+07,3.662221137119663350e-01
1.097472000000000000e+07,3.662221137119663350e-01
1.097728000000000000e+07,3.662221137119663350e-01
1.097984000000000000e+07,3.662221137119663350e-01
1.098240000000000000e+07,3.662221137119663350e-01
1.098496000000000000e+07,3.662221137119663350e-01
1.098752000000000000e+07,1.777397991882076478e-01
1.099008000000000000e+07,3.662221137119663350e-01
1.099264000000000000e+07,3.662221137119663350e-01
1.099520000000000000e+07,3.662221137119663350e-01
1.099776000000000000e+07,3.662221137119663350e-01
1.100032000000000000e+07,3.662221137119663350e-01
1.100288000000000000e+07,5.547044282357249667e-01
1.100544000000000000e+07,3.662221137119663350e-01
1.100800000000000000e+07,3.662221137119663350e-01
1.101056000000000000e+07,5.547044282357249667e-01
1.101312000000000000e+07,3.662221137119663350e-01
1.101568000000000000e+07,3.662221137119663350e-01
1.101824000000000000e+07,3.662221137119663350e-01
1.102080000000000000e+07,5.547044282357249667e-01
1.102336000000000000e+07,3.662221137119663350e-01
1.102592000000000000e+07,3.662221137119663350e-01
1.102848000000000000e+07,1.777397991882076478e-01
1.103104000000000000e+07,3.662221137119663350e-01
1.103360000000000000e+07,5.547044282357249667e-01
1.103616000000000000e+07,3.662221137119663350e-01
1.103872000000000000e+07,3.662221137119663350e-01
1.104128000000000000e+07,3.662221137119663350e-01
1.104384000000000000e+07,3.662221137119663350e-01
1.104640000000000000e+07,3.662221137119663350e-01
1.104896000000000000e+07,3.662221137119663350e-01
1.105152000000000000e+07,3.662221137119663350e-01
1.105408000000000000e+07,3.662221137119663350e-01
1.105664000000000000e+07,1.777397991882076478e-01
1.105920000000000000e+07,3.662221137119663350e-01
1.106176000000000000e+07,3.662221137119663350e-01
1.106432000000000000e+07,1.777397991882076478e-01
1.106688000000000000e+07,3.662221137119663350e-01
1.106944000000000000e+07,5.547044282357249667e-01
1.107200000000000000e+07,3.662221137119663350e-01
1.107456000000000000e+07,3.662221137119663350e-01
1.107712000000000000e+07,3.662221137119663350e-01
1.107968000000000000e+07,3.662221137119663350e-01
1.108224000000000000e+07,3.662221137119663350e-01
1.108480000000000000e+07,3.662221137119663350e-01
1.108736000000000000e+07,3.662221137119663350e-01
1.108992000000000000e+07,3.662221137119663350e-01
1.109248000000000000e+07,3.662221137119663350e-01
1.109504000000000000e+07,3.662221137119663350e-01
1.109760000000000000e+07,3.662221137119663350e-01
1.110016000000000000e+07,3.662221137119663350e-01
1.110272000000000000e+07,3.662221137119663350e-01
1.110528000000000000e+07,5.547044282357249667e-01
1.110784000000000000e+07,3.662221137119663350e-01
1.111040000000000000e+07,5.547044282357249667e-01
1.111296000000000000e+07,3.662221137119663350e-01
1.111552000000000000e+07,3.662221137119663350e-01
1.111808000000000000e+07,3.662221137119663350e-01
1.112064000000000000e+07,3.662221137119663350e-01
1.112320000000000000e+07,3.662221137119663350e-01
1.112576000000000000e+07,1.777397991882076478e-01
1.112832000000000000e+07,3.662221137119663350e-01
1.113088000000000000e+07,3.662221137119663350e-01
1.113344000000000000e+07,5.547044282357249667e-01
1.113600000000000000e+07,3.662221137119663350e-01
1.113856000000000000e+07,3.662221137119663350e-01
1.114112000000000000e+07,3.662221137119663350e-01
1.114368000000000000e+07,3.662221137119663350e-01
1.114624000000000000e+07,5.547044282357249667e-01
1.114880000000000000e+07,3.662221137119663350e-01
1.115136000000000000e+07,3.662221137119663350e-01
1.115392000000000000e+07,3.662221137119663350e-01
1.115648000000000000e+07,3.662221137119663350e-01
1.115904000000000000e+07,1.777397991882076478e-01
1.116160000000000000e+07,3.662221137119663350e-01
1.116416000000000000e+07,1.777397991882076478e-01
1.116672000000000000e+07,3.662221137119663350e-01
1.116928000000000000e+07,1.777397991882076478e-01
1.117184000000000000e+07,3.662221137119663350e-01
1.117440000000000000e+07,3.662221137119663350e-01
1.117696000000000000e+07,3.662221137119663350e-01
1.117952000000000000e+07,3.662221137119663350e-01
1.118208000000000000e+07,3.662221137119663350e-01
1.118464000000000000e+07,1.777397991882076478e-01
1.118720000000000000e+07,3.662221137119663350e-01
1.118976000000000000e+07,3.662221137119663350e-01
1.119232000000000000e+07,3.662221137119663350e-01
1.119488000000000000e+07,3.662221137119663350e-01
1.119744000000000000e+07,1.777397991882076478e-01
1.120000000000000000e+07,3.662221137119663350e-01
1.120256000000000000e+07,1.777397991882076478e-01
1.120512000000000000e+07,3.662221137119663350e-01
1.120768000000000000e+07,3.662221137119663350e-01
1.121024000000000000e+07,3.662221137119663350e-01
1.121280000000000000e+07,3.662221137119663350e-01
1.121536000000000000e+07,3.662221137119663350e-01
1.121792000000000000e+07,3.662221137119663350e-01
1.122048000000000000e+07,3.662221137119663350e-01
1.122304000000000000e+07,3.662221137119663350e-01
1.122560000000000000e+07,3.662221137119663350e-01
1.122816000000000000e+07,3.662221137119663350e-01
1.123072000000000000e+07,3.662221137119663350e-01
1.123328000000000000e+07,1.777397991882076478e-01
1.123584000000000000e+07,3.662221137119663350e-01
1.123840000000000000e+07,3.662221137119663350e-01
1.124096000000000000e+07,3.662221137119663350e-01
1.124352000000000000e+07,3.662221137119663350e-01
1.124608000000000000e+07,3.662221137119663350e-01
1.124864000000000000e+07,3.662221137119663350e-01
1.125120000000000000e+07,1.777397991882076478e-01
1.125376000000000000e+07,5.547044282357249667e-01
1.125632000000000000e+07,3.662221137119663350e-01
1.125888000000000000e+07,3.662221137119663350e-01
1.126144000000000000e+07,3.662221137119663350e-01
1.126400000000000000e+07,3.662221137119663350e-01
1.126656000000000000e+07,3.662221137119663350e-01
1.126912000000000000e+07,3.662221137119663350e-01
1.127168000000000000e+07,3.662221137119663350e-01
1.127424000000000000e+07,3.662221137119663350e-01
1.127680000000000000e+07,1.777397991882076478e-01
1.127936000000000000e+07,5.547044282357249667e-01
1.128192000000000000e+07,3.662221137119663350e-01
1.128448000000000000e+07,1.777397991882076478e-01
1.128704000000000000e+07,3.662221137119663350e-01
1.128960000000000000e+07,3.662221137119663350e-01
1.129216000000000000e+07,3.662221137119663350e-01
1.129472000000000000e+07,3.662221137119663350e-01
1.129728000000000000e+07,1.777397991882076478e-01
1.129984000000000000e+07,3.662221137119663350e-01
1.130240000000000000e+07,3.662221137119663350e-01
1.130496000000000000e+07,3.662221137119663350e-01
1.130752000000000000e+07,1.777397991882076478e-01
1.131008000000000000e+07,3.662221137119663350e-01
1.131264000000000000e+07,3.662221137119663350e-01
1.131520000000000000e+07,3.662221137119663350e-01
1.131776000000000000e+07,3.662221137119663350e-01
1.132032000000000000e+07,3.662221137119663350e-01
1.132288000000000000e+07,1.777397991882076478e-01
1.132544000000000000e+07,5.547044282357249667e-01
1.132800000000000000e+07,3.662221137119663350e-01
1.133056000000000000e+07,3.662221137119663350e-01
1.133312000000000000e+07,3.662221137119663350e-01
1.133568000000000000e+07,3.662221137119663350e-01
1.133824000000000000e+07,3.662221137119663350e-01
1.134080000000000000e+07,3.662221137119663350e-01
1.134336000000000000e+07,3.662221137119663350e-01
1.134592000000000000e+07,1.777397991882076478e-01
1.134848000000000000e+07,1.777397991882076478e-01
1.135104000000000000e+07,3.662221137119663350e-01
1.135360000000000000e+07,3.662221137119663350e-01
1.135616000000000000e+07,1.777397991882076478e-01
1.135872000000000000e+07,1.777397991882076478e-01
1.136128000000000000e+07,3.662221137119663350e-01
1.136384000000000000e+07,3.662221137119663350e-01
1.136640000000000000e+07,3.662221137119663350e-01
1.136896000000000000e+07,3.662221137119663350e-01
1.137152000000000000e+07,3.662221137119663350e-01
1.137408000000000000e+07,3.662221137119663350e-01
1.137664000000000000e+07,3.662221137119663350e-01
1.137920000000000000e+07,3.662221137119663350e-01
1.138176000000000000e+07,3.662221137119663350e-01
1.138432000000000000e+07,3.662221137119663350e-01
1.138688000000000000e+07,3.662221137119663350e-01
1.138944000000000000e+07,3.662221137119663350e-01
1.139200000000000000e+07,3.662221137119663350e-01
1.139456000000000000e+07,3.662221137119663350e-01
1.139712000000000000e+07,3.662221137119663350e-01
1.139968000000000000e+07,3.662221137119663350e-01
1.140224000000000000e+07,3.662221137119663350e-01
1.140480000000000000e+07,3.662221137119663350e-01
1.140736000000000000e+07,3.662221137119663350e-01
1.140992000000000000e+07,3.662221137119663350e-01
1.141248000000000000e+07,1.777397991882076478e-01
1.141504000000000000e+07,3.662221137119663350e-01
1.141760000000000000e+07,3.662221137119663350e-01
1.142016000000000000e+07,5.547044282357249667e-01
1.142272000000000000e+07,3.662221137119663350e-01
1.142528000000000000e+07,3.662221137119663350e-01
1.142784000000000000e+07,3.662221137119663350e-01
1.143040000000000000e+07,3.662221137119663350e-01
1.143296000000000000e+07,3.662221137119663350e-01
1.143552000000000000e+07,1.777397991882076478e-01
1.143808000000000000e+07,3.662221137119663350e-01
1.144064000000000000e+07,3.662221137119663350e-01
1.144320000000000000e+07,1.777397991882076478e-01
1.144576000000000000e+07,3.662221137119663350e-01
1.144832000000000000e+07,3.662221137119663350e-01
1.145088000000000000e+07,3.662221137119663350e-01
1.145344000000000000e+07,5.547044282357249667e-01
1.145600000000000000e+07,3.662221137119663350e-01
1.145856000000000000e+07,3.662221137119663350e-01
1.146112000000000000e+07,3.662221137119663350e-01
1.146368000000000000e+07,3.662221137119663350e-01
1.146624000000000000e+07,3.662221137119663350e-01
1.146880000000000000e+07,3.662221137119663350e-01
1.147136000000000000e+07,3.662221137119663350e-01
1.147392000000000000e+07,3.662221137119663350e-01
1.147648000000000000e+07,3.662221137119663350e-01
1.147904000000000000e+07,3.662221137119663350e-01
1.148160000000000000e+07,3.662221137119663350e-01
1.148416000000000000e+07,3.662221137119663350e-01
1.148672000000000000e+07,3.662221137119663350e-01
1.148928000000000000e+07,3.662221137119663350e-01
1.149184000000000000e+07,3.662221137119663350e-01
1.149440000000000000e+07,3.662221137119663350e-01
1.149696000000000000e+07,3.662221137119663350e-01
1.149952000000000000e+07,3.662221137119663350e-01
1.150208000000000000e+07,3.662221137119663350e-01
1.150464000000000000e+07,1.777397991882076478e-01
1.150720000000000000e+07,5.547044282357249667e-01
1.150976000000000000e+07,3.662221137119663350e-01
1.151232000000000000e+07,3.662221137119663350e-01
1.151488000000000000e+07,3.662221137119663350e-01
1.151744000000000000e+07,3.662221137119663350e-01
1.152000000000000000e+07,3.662221137119663350e-01
1.152256000000000000e+07,3.662221137119663350e-01
1.152512000000000000e+07,3.662221137119663350e-01
1.152768000000000000e+07,3.662221137119663350e-01
1.153024000000000000e+07,3.662221137119663350e-01
1.153280000000000000e+07,1.777397991882076478e-01
1.153536000000000000e+07,3.662221137119663350e-01
1.153792000000000000e+07,3.662221137119663350e-01
1.154048000000000000e+07,3.662221137119663350e-01
1.154304000000000000e+07,3.662221137119663350e-01
1.154560000000000000e+07,3.662221137119663350e-01
1.154816000000000000e+07,3.662221137119663350e-01
1.155072000000000000e+07,3.662221137119663350e-01
1.155328000000000000e+07,3.662221137119663350e-01
1.155584000000000000e+07,1.777397991882076478e-01
1.155840000000000000e+07,3.662221137119663350e-01
1.156096000000000000e+07,3.662221137119663350e-01
1.156352000000000000e+07,3.662221137119663350e-01
1.156608000000000000e+07,1.777397991882076478e-01
1.156864000000000000e+07,3.662221137119663350e-01
1.157120000000000000e+07,3.662221137119663350e-01
1.157376000000000000e+07,3.662221137119663350e-01
1.157632000000000000e+07,3.662221137119663350e-01
1.157888000000000000e+07,3.662221137119663350e-01
1.158144000000000000e+07,3.662221137119663350e-01
1.158400000000000000e+07,3.662221137119663350e-01
1.158656000000000000e+07,3.662221137119663350e-01
1.158912000000000000e+07,1.777397991882076478e-01
1.159168000000000000e+07,3.662221137119663350e-01
1.159424000000000000e+07,3.662221137119663350e-01
1.159680000000000000e+07,3.662221137119663350e-01
1.159936000000000000e+07,3.662221137119663350e-01
1.160192000000000000e+07,3.662221137119663350e-01
1.160448000000000000e+07,3.662221137119663350e-01
1.160704000000000000e+07,3.662221137119663350e-01
1.160960000000000000e+07,3.662221137119663350e-01
1.161216000000000000e+07,3.662221137119663350e-01
1.161472000000000000e+07,3.662221137119663350e-01
1.161728000000000000e+07,1.777397991882076478e-01
1.161984000000000000e+07,1.777397991882076478e-01
1.162240000000000000e+07,3.662221137119663350e-01
1.162496000000000000e+07,3.662221137119663350e-01
1.162752000000000000e+07,1.777397991882076478e-01
1.163008000000000000e+07,3.662221137119663350e-01
1.163264000000000000e+07,3.662221137119663350e-01
1.163520000000000000e+07,3.662221137119663350e-01
